,CBSA,POPESTIMATE,variable,value,age,sex,GEOID,NAME,INTPTLAT,INTPTLONG
5787,27860,134878,AGE3539_TOTAL,8770,35-39,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5788,27860,134878,AGE3539_MALE,4276,35-39,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5789,27860,134878,AGE3539_FEMALE,4494,35-39,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5790,27860,134878,AGE4044_TOTAL,8666,40-44,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5791,27860,134878,AGE4044_MALE,4208,40-44,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5792,27860,134878,AGE4044_FEMALE,4458,40-44,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5793,27860,134878,AGE4549_TOTAL,7628,45-49,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5794,27860,134878,AGE4549_MALE,3807,45-49,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5795,27860,134878,AGE4549_FEMALE,3821,45-49,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5796,27860,134878,AGE5054_TOTAL,7714,50-54,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5797,27860,134878,AGE5054_MALE,3803,50-54,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5798,27860,134878,AGE5054_FEMALE,3911,50-54,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5799,27860,134878,AGE5559_TOTAL,7835,55-59,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5800,27860,134878,AGE5559_MALE,3836,55-59,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5801,27860,134878,AGE5559_FEMALE,3999,55-59,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5802,27860,134878,AGE6064_TOTAL,7397,60-64,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5803,27860,134878,AGE6064_MALE,3469,60-64,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5804,27860,134878,AGE6064_FEMALE,3928,60-64,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5805,27860,134878,AGE65PLUS_TOTAL,19822,65+,TOTAL,27860,"Jonesboro, AR",35.696978,-90.650175
5806,27860,134878,AGE65PLUS_MALE,8554,65+,MALE,27860,"Jonesboro, AR",35.696978,-90.650175
5807,27860,134878,AGE65PLUS_FEMALE,11268,65+,FEMALE,27860,"Jonesboro, AR",35.696978,-90.650175
5808,27900,182541,AGE1519_TOTAL,12332,15-19,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5809,27900,182541,AGE1519_MALE,6319,15-19,MALE,27900,"Joplin, MO",37.055546,-94.339736
5810,27900,182541,AGE1519_FEMALE,6013,15-19,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5811,27900,182541,AGE2024_TOTAL,11498,20-24,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5812,27900,182541,AGE2024_MALE,5857,20-24,MALE,27900,"Joplin, MO",37.055546,-94.339736
5813,27900,182541,AGE2024_FEMALE,5641,20-24,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5814,27900,182541,AGE2529_TOTAL,11924,25-29,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5815,27900,182541,AGE2529_MALE,6090,25-29,MALE,27900,"Joplin, MO",37.055546,-94.339736
5816,27900,182541,AGE2529_FEMALE,5834,25-29,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5817,27900,182541,AGE3034_TOTAL,11956,30-34,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5818,27900,182541,AGE3034_MALE,5955,30-34,MALE,27900,"Joplin, MO",37.055546,-94.339736
5819,27900,182541,AGE3034_FEMALE,6001,30-34,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5820,27900,182541,AGE3539_TOTAL,11648,35-39,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5821,27900,182541,AGE3539_MALE,5805,35-39,MALE,27900,"Joplin, MO",37.055546,-94.339736
5822,27900,182541,AGE3539_FEMALE,5843,35-39,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5823,27900,182541,AGE4044_TOTAL,11224,40-44,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5824,27900,182541,AGE4044_MALE,5682,40-44,MALE,27900,"Joplin, MO",37.055546,-94.339736
5825,27900,182541,AGE4044_FEMALE,5542,40-44,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5826,27900,182541,AGE4549_TOTAL,10519,45-49,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5827,27900,182541,AGE4549_MALE,5247,45-49,MALE,27900,"Joplin, MO",37.055546,-94.339736
5828,27900,182541,AGE4549_FEMALE,5272,45-49,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5829,27900,182541,AGE5054_TOTAL,10856,50-54,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5830,27900,182541,AGE5054_MALE,5378,50-54,MALE,27900,"Joplin, MO",37.055546,-94.339736
5831,27900,182541,AGE5054_FEMALE,5478,50-54,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5832,27900,182541,AGE5559_TOTAL,11369,55-59,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5833,27900,182541,AGE5559_MALE,5710,55-59,MALE,27900,"Joplin, MO",37.055546,-94.339736
5834,27900,182541,AGE5559_FEMALE,5659,55-59,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5835,27900,182541,AGE6064_TOTAL,11520,60-64,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5836,27900,182541,AGE6064_MALE,5550,60-64,MALE,27900,"Joplin, MO",37.055546,-94.339736
5837,27900,182541,AGE6064_FEMALE,5970,60-64,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5838,27900,182541,AGE65PLUS_TOTAL,30923,65+,TOTAL,27900,"Joplin, MO",37.055546,-94.339736
5839,27900,182541,AGE65PLUS_MALE,13761,65+,MALE,27900,"Joplin, MO",37.055546,-94.339736
5840,27900,182541,AGE65PLUS_FEMALE,17162,65+,FEMALE,27900,"Joplin, MO",37.055546,-94.339736
5841,27980,164221,AGE1519_TOTAL,8953,15-19,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5842,27980,164221,AGE1519_MALE,4585,15-19,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5843,27980,164221,AGE1519_FEMALE,4368,15-19,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5844,27980,164221,AGE2024_TOTAL,7855,20-24,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5845,27980,164221,AGE2024_MALE,3803,20-24,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5846,27980,164221,AGE2024_FEMALE,4052,20-24,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5847,27980,164221,AGE2529_TOTAL,8775,25-29,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5848,27980,164221,AGE2529_MALE,4302,25-29,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5849,27980,164221,AGE2529_FEMALE,4473,25-29,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5850,27980,164221,AGE3034_TOTAL,10110,30-34,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5851,27980,164221,AGE3034_MALE,4854,30-34,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5852,27980,164221,AGE3034_FEMALE,5256,30-34,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5853,27980,164221,AGE3539_TOTAL,11492,35-39,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5854,27980,164221,AGE3539_MALE,5740,35-39,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5855,27980,164221,AGE3539_FEMALE,5752,35-39,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5856,27980,164221,AGE4044_TOTAL,11219,40-44,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5857,27980,164221,AGE4044_MALE,5763,40-44,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5858,27980,164221,AGE4044_FEMALE,5456,40-44,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5859,27980,164221,AGE4549_TOTAL,9991,45-49,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5860,27980,164221,AGE4549_MALE,5091,45-49,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5861,27980,164221,AGE4549_FEMALE,4900,45-49,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5862,27980,164221,AGE5054_TOTAL,10803,50-54,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5863,27980,164221,AGE5054_MALE,5475,50-54,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5864,27980,164221,AGE5054_FEMALE,5328,50-54,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5865,27980,164221,AGE5559_TOTAL,11250,55-59,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5866,27980,164221,AGE5559_MALE,5565,55-59,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5867,27980,164221,AGE5559_FEMALE,5685,55-59,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5868,27980,164221,AGE6064_TOTAL,11733,60-64,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5869,27980,164221,AGE6064_MALE,5851,60-64,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5870,27980,164221,AGE6064_FEMALE,5882,60-64,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5871,27980,164221,AGE65PLUS_TOTAL,32525,65+,TOTAL,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5872,27980,164221,AGE65PLUS_MALE,15447,65+,MALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5873,27980,164221,AGE65PLUS_FEMALE,17078,65+,FEMALE,27980,"Kahului-Wailuku-Lahaina, HI",20.855931,-156.60155
5874,28020,261108,AGE1519_TOTAL,18439,15-19,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5875,28020,261108,AGE1519_MALE,9362,15-19,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5876,28020,261108,AGE1519_FEMALE,9077,15-19,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5877,28020,261108,AGE2024_TOTAL,30280,20-24,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5878,28020,261108,AGE2024_MALE,14714,20-24,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5879,28020,261108,AGE2024_FEMALE,15566,20-24,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5880,28020,261108,AGE2529_TOTAL,18793,25-29,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5881,28020,261108,AGE2529_MALE,9415,25-29,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5882,28020,261108,AGE2529_FEMALE,9378,25-29,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5883,28020,261108,AGE3034_TOTAL,16913,30-34,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5884,28020,261108,AGE3034_MALE,8541,30-34,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5885,28020,261108,AGE3034_FEMALE,8372,30-34,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5886,28020,261108,AGE3539_TOTAL,16077,35-39,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5887,28020,261108,AGE3539_MALE,8153,35-39,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5888,28020,261108,AGE3539_FEMALE,7924,35-39,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5889,28020,261108,AGE4044_TOTAL,15576,40-44,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5890,28020,261108,AGE4044_MALE,7778,40-44,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5891,28020,261108,AGE4044_FEMALE,7798,40-44,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5892,28020,261108,AGE4549_TOTAL,13566,45-49,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5893,28020,261108,AGE4549_MALE,6787,45-49,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5894,28020,261108,AGE4549_FEMALE,6779,45-49,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5895,28020,261108,AGE5054_TOTAL,14351,50-54,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5896,28020,261108,AGE5054_MALE,7165,50-54,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5897,28020,261108,AGE5054_FEMALE,7186,50-54,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5898,28020,261108,AGE5559_TOTAL,14442,55-59,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5899,28020,261108,AGE5559_MALE,6989,55-59,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5900,28020,261108,AGE5559_FEMALE,7453,55-59,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5901,28020,261108,AGE6064_TOTAL,14961,60-64,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5902,28020,261108,AGE6064_MALE,7274,60-64,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5903,28020,261108,AGE6064_FEMALE,7687,60-64,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5904,28020,261108,AGE65PLUS_TOTAL,41262,65+,TOTAL,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5905,28020,261108,AGE65PLUS_MALE,18311,65+,MALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5906,28020,261108,AGE65PLUS_FEMALE,22951,65+,FEMALE,28020,"Kalamazoo-Portage, MI",42.246266,-85.532854
5907,28100,106601,AGE1519_TOTAL,8136,15-19,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5908,28100,106601,AGE1519_MALE,4079,15-19,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5909,28100,106601,AGE1519_FEMALE,4057,15-19,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5910,28100,106601,AGE2024_TOTAL,8039,20-24,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5911,28100,106601,AGE2024_MALE,4009,20-24,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5912,28100,106601,AGE2024_FEMALE,4030,20-24,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5913,28100,106601,AGE2529_TOTAL,6590,25-29,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5914,28100,106601,AGE2529_MALE,3331,25-29,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5915,28100,106601,AGE2529_FEMALE,3259,25-29,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5916,28100,106601,AGE3034_TOTAL,6403,30-34,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5917,28100,106601,AGE3034_MALE,3223,30-34,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5918,28100,106601,AGE3034_FEMALE,3180,30-34,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5919,28100,106601,AGE3539_TOTAL,6298,35-39,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5920,28100,106601,AGE3539_MALE,3170,35-39,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5921,28100,106601,AGE3539_FEMALE,3128,35-39,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5922,28100,106601,AGE4044_TOTAL,6451,40-44,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5923,28100,106601,AGE4044_MALE,3216,40-44,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5924,28100,106601,AGE4044_FEMALE,3235,40-44,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5925,28100,106601,AGE4549_TOTAL,6155,45-49,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5926,28100,106601,AGE4549_MALE,3072,45-49,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5927,28100,106601,AGE4549_FEMALE,3083,45-49,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5928,28100,106601,AGE5054_TOTAL,6686,50-54,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5929,28100,106601,AGE5054_MALE,3406,50-54,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5930,28100,106601,AGE5054_FEMALE,3280,50-54,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5931,28100,106601,AGE5559_TOTAL,6920,55-59,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5932,28100,106601,AGE5559_MALE,3451,55-59,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5933,28100,106601,AGE5559_FEMALE,3469,55-59,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5934,28100,106601,AGE6064_TOTAL,6933,60-64,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5935,28100,106601,AGE6064_MALE,3443,60-64,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5936,28100,106601,AGE6064_FEMALE,3490,60-64,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5937,28100,106601,AGE65PLUS_TOTAL,18418,65+,TOTAL,28100,"Kankakee, IL",41.13951,-87.861117
5938,28100,106601,AGE65PLUS_MALE,8518,65+,MALE,28100,"Kankakee, IL",41.13951,-87.861117
5939,28100,106601,AGE65PLUS_FEMALE,9900,65+,FEMALE,28100,"Kankakee, IL",41.13951,-87.861117
5940,28140,2199490,AGE1519_TOTAL,140616,15-19,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5941,28140,2199490,AGE1519_MALE,72292,15-19,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5942,28140,2199490,AGE1519_FEMALE,68324,15-19,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5943,28140,2199490,AGE2024_TOTAL,127780,20-24,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5944,28140,2199490,AGE2024_MALE,63945,20-24,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5945,28140,2199490,AGE2024_FEMALE,63835,20-24,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5946,28140,2199490,AGE2529_TOTAL,151573,25-29,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5947,28140,2199490,AGE2529_MALE,76233,25-29,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5948,28140,2199490,AGE2529_FEMALE,75340,25-29,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5949,28140,2199490,AGE3034_TOTAL,155707,30-34,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5950,28140,2199490,AGE3034_MALE,78103,30-34,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5951,28140,2199490,AGE3034_FEMALE,77604,30-34,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5952,28140,2199490,AGE3539_TOTAL,155890,35-39,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5953,28140,2199490,AGE3539_MALE,77817,35-39,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5954,28140,2199490,AGE3539_FEMALE,78073,35-39,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5955,28140,2199490,AGE4044_TOTAL,146619,40-44,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5956,28140,2199490,AGE4044_MALE,73566,40-44,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5957,28140,2199490,AGE4044_FEMALE,73053,40-44,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5958,28140,2199490,AGE4549_TOTAL,131103,45-49,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5959,28140,2199490,AGE4549_MALE,65713,45-49,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5960,28140,2199490,AGE4549_FEMALE,65390,45-49,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5961,28140,2199490,AGE5054_TOTAL,135432,50-54,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5962,28140,2199490,AGE5054_MALE,68159,50-54,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5963,28140,2199490,AGE5054_FEMALE,67273,50-54,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5964,28140,2199490,AGE5559_TOTAL,140088,55-59,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5965,28140,2199490,AGE5559_MALE,69092,55-59,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5966,28140,2199490,AGE5559_FEMALE,70996,55-59,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5967,28140,2199490,AGE6064_TOTAL,138578,60-64,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5968,28140,2199490,AGE6064_MALE,67017,60-64,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5969,28140,2199490,AGE6064_FEMALE,71561,60-64,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5970,28140,2199490,AGE65PLUS_TOTAL,344195,65+,TOTAL,28140,"Kansas City, MO-KS",38.931857,-94.443841
5971,28140,2199490,AGE65PLUS_MALE,153580,65+,MALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5972,28140,2199490,AGE65PLUS_FEMALE,190615,65+,FEMALE,28140,"Kansas City, MO-KS",38.931857,-94.443841
5973,28420,308293,AGE1519_TOTAL,22630,15-19,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5974,28420,308293,AGE1519_MALE,11624,15-19,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5975,28420,308293,AGE1519_FEMALE,11006,15-19,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5976,28420,308293,AGE2024_TOTAL,19363,20-24,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5977,28420,308293,AGE2024_MALE,10099,20-24,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5978,28420,308293,AGE2024_FEMALE,9264,20-24,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5979,28420,308293,AGE2529_TOTAL,20975,25-29,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5980,28420,308293,AGE2529_MALE,10795,25-29,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5981,28420,308293,AGE2529_FEMALE,10180,25-29,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5982,28420,308293,AGE3034_TOTAL,21902,30-34,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5983,28420,308293,AGE3034_MALE,11289,30-34,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5984,28420,308293,AGE3034_FEMALE,10613,30-34,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5985,28420,308293,AGE3539_TOTAL,22175,35-39,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5986,28420,308293,AGE3539_MALE,11567,35-39,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5987,28420,308293,AGE3539_FEMALE,10608,35-39,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5988,28420,308293,AGE4044_TOTAL,20147,40-44,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5989,28420,308293,AGE4044_MALE,10483,40-44,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5990,28420,308293,AGE4044_FEMALE,9664,40-44,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5991,28420,308293,AGE4549_TOTAL,17125,45-49,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5992,28420,308293,AGE4549_MALE,8878,45-49,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5993,28420,308293,AGE4549_FEMALE,8247,45-49,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5994,28420,308293,AGE5054_TOTAL,16915,50-54,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5995,28420,308293,AGE5054_MALE,8707,50-54,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5996,28420,308293,AGE5054_FEMALE,8208,50-54,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5997,28420,308293,AGE5559_TOTAL,16641,55-59,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5998,28420,308293,AGE5559_MALE,8411,55-59,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
5999,28420,308293,AGE5559_FEMALE,8230,55-59,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6000,28420,308293,AGE6064_TOTAL,16647,60-64,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6001,28420,308293,AGE6064_MALE,8301,60-64,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6002,28420,308293,AGE6064_FEMALE,8346,60-64,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6003,28420,308293,AGE65PLUS_TOTAL,42371,65+,TOTAL,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6004,28420,308293,AGE65PLUS_MALE,20021,65+,MALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6005,28420,308293,AGE65PLUS_FEMALE,22350,65+,FEMALE,28420,"Kennewick-Richland, WA",46.364155,-119.254927
6006,28660,486101,AGE1519_TOTAL,32984,15-19,TOTAL,28660,"Killeen-Temple, TX",31.20273,-97.789638
6007,28660,486101,AGE1519_MALE,17286,15-19,MALE,28660,"Killeen-Temple, TX",31.20273,-97.789638
6008,28660,486101,AGE1519_FEMALE,15698,15-19,FEMALE,28660,"Killeen-Temple, TX",31.20273,-97.789638
6009,28660,486101,AGE2024_TOTAL,41040,20-24,TOTAL,28660,"Killeen-Temple, TX",31.20273,-97.789638
6010,28660,486101,AGE2024_MALE,23001,20-24,MALE,28660,"Killeen-Temple, TX",31.20273,-97.789638
6011,28660,486101,AGE2024_FEMALE,18039,20-24,FEMALE,28660,"Killeen-Temple, TX",31.20273,-97.789638
6012,28660,486101,AGE2529_TOTAL,40923,25-29,TOTAL,28660,"Killeen-Temple, TX",31.20273,-97.789638
6013,28660,486101,AGE2529_MALE,21403,25-29,MALE,28660,"Killeen-Temple, TX",31.20273,-97.789638
