,CBSA,AGE,FEMALE,MALE,TOTAL,NAME,INTPTLAT,INTPTLONG,POPESTIMATE
1063,14160,50-54,833,858,1691,"Bluffton, IN",40.735273,-85.212974,28197
1064,14160,55-59,951,941,1892,"Bluffton, IN",40.735273,-85.212974,28197
1065,14160,60-64,1023,1014,2037,"Bluffton, IN",40.735273,-85.212974,28197
1066,14160,65+,2906,2357,5263,"Bluffton, IN",40.735273,-85.212974,28197
1067,14180,15-19,1332,1449,2781,"Blytheville, AR",35.766944,-90.052207,39661
1068,14180,20-24,1231,1299,2530,"Blytheville, AR",35.766944,-90.052207,39661
1069,14180,25-29,1248,1261,2509,"Blytheville, AR",35.766944,-90.052207,39661
1070,14180,30-34,1284,1245,2529,"Blytheville, AR",35.766944,-90.052207,39661
1071,14180,35-39,1225,1152,2377,"Blytheville, AR",35.766944,-90.052207,39661
1072,14180,40-44,1276,1179,2455,"Blytheville, AR",35.766944,-90.052207,39661
1073,14180,45-49,1201,1070,2271,"Blytheville, AR",35.766944,-90.052207,39661
1074,14180,50-54,1176,1117,2293,"Blytheville, AR",35.766944,-90.052207,39661
1075,14180,55-59,1348,1276,2624,"Blytheville, AR",35.766944,-90.052207,39661
1076,14180,60-64,1304,1299,2603,"Blytheville, AR",35.766944,-90.052207,39661
1077,14180,65+,3424,2703,6127,"Blytheville, AR",35.766944,-90.052207,39661
1078,14220,15-19,1359,1527,2886,"Bogalusa, LA",30.852144,-90.046253,45133
1079,14220,20-24,1270,1365,2635,"Bogalusa, LA",30.852144,-90.046253,45133
1080,14220,25-29,1312,1333,2645,"Bogalusa, LA",30.852144,-90.046253,45133
1081,14220,30-34,1359,1397,2756,"Bogalusa, LA",30.852144,-90.046253,45133
1082,14220,35-39,1334,1434,2768,"Bogalusa, LA",30.852144,-90.046253,45133
1083,14220,40-44,1394,1412,2806,"Bogalusa, LA",30.852144,-90.046253,45133
1084,14220,45-49,1262,1352,2614,"Bogalusa, LA",30.852144,-90.046253,45133
1085,14220,50-54,1315,1317,2632,"Bogalusa, LA",30.852144,-90.046253,45133
1086,14220,55-59,1451,1396,2847,"Bogalusa, LA",30.852144,-90.046253,45133
1087,14220,60-64,1633,1492,3125,"Bogalusa, LA",30.852144,-90.046253,45133
1088,14220,65+,4718,3870,8588,"Bogalusa, LA",30.852144,-90.046253,45133
1089,14260,15-19,26899,28600,55499,"Boise City, ID",43.006648,-116.141909,795268
1090,14260,20-24,23632,25139,48771,"Boise City, ID",43.006648,-116.141909,795268
1091,14260,25-29,25930,27833,53763,"Boise City, ID",43.006648,-116.141909,795268
1092,14260,30-34,27779,27914,55693,"Boise City, ID",43.006648,-116.141909,795268
1093,14260,35-39,27843,28631,56474,"Boise City, ID",43.006648,-116.141909,795268
1094,14260,40-44,27004,27844,54848,"Boise City, ID",43.006648,-116.141909,795268
1095,14260,45-49,23789,25156,48945,"Boise City, ID",43.006648,-116.141909,795268
1096,14260,50-54,23639,25092,48731,"Boise City, ID",43.006648,-116.141909,795268
1097,14260,55-59,23901,23444,47345,"Boise City, ID",43.006648,-116.141909,795268
1098,14260,60-64,24241,23065,47306,"Boise City, ID",43.006648,-116.141909,795268
1099,14260,65+,65449,57635,123084,"Boise City, ID",43.006648,-116.141909,795268
1100,14300,15-19,1037,1235,2272,"Bonham, TX",33.591161,-96.104988,36569
1101,14300,20-24,816,1323,2139,"Bonham, TX",33.591161,-96.104988,36569
1102,14300,25-29,885,1395,2280,"Bonham, TX",33.591161,-96.104988,36569
1103,14300,30-34,1027,1331,2358,"Bonham, TX",33.591161,-96.104988,36569
1104,14300,35-39,1059,1368,2427,"Bonham, TX",33.591161,-96.104988,36569
1105,14300,40-44,1033,1310,2343,"Bonham, TX",33.591161,-96.104988,36569
1106,14300,45-49,1022,1231,2253,"Bonham, TX",33.591161,-96.104988,36569
1107,14300,50-54,1140,1291,2431,"Bonham, TX",33.591161,-96.104988,36569
1108,14300,55-59,1211,1347,2558,"Bonham, TX",33.591161,-96.104988,36569
1109,14300,60-64,1273,1275,2548,"Bonham, TX",33.591161,-96.104988,36569
1110,14300,65+,3436,3191,6627,"Bonham, TX",33.591161,-96.104988,36569
1111,14380,15-19,3060,2711,5771,"Boone, NC",36.235368,-81.709888,54234
1112,14380,20-24,5047,5241,10288,"Boone, NC",36.235368,-81.709888,54234
1113,14380,25-29,1518,1660,3178,"Boone, NC",36.235368,-81.709888,54234
1114,14380,30-34,1251,1307,2558,"Boone, NC",36.235368,-81.709888,54234
1115,14380,35-39,1241,1361,2602,"Boone, NC",36.235368,-81.709888,54234
1116,14380,40-44,1285,1391,2676,"Boone, NC",36.235368,-81.709888,54234
1117,14380,45-49,1318,1368,2686,"Boone, NC",36.235368,-81.709888,54234
1118,14380,50-54,1410,1498,2908,"Boone, NC",36.235368,-81.709888,54234
1119,14380,55-59,1631,1538,3169,"Boone, NC",36.235368,-81.709888,54234
1120,14380,60-64,1817,1636,3453,"Boone, NC",36.235368,-81.709888,54234
1121,14380,65+,4976,4485,9461,"Boone, NC",36.235368,-81.709888,54234
1122,14420,15-19,724,721,1445,"Borger, TX",35.837047,-101.362746,20495
1123,14420,20-24,607,606,1213,"Borger, TX",35.837047,-101.362746,20495
1124,14420,25-29,560,623,1183,"Borger, TX",35.837047,-101.362746,20495
1125,14420,30-34,578,596,1174,"Borger, TX",35.837047,-101.362746,20495
1126,14420,35-39,665,713,1378,"Borger, TX",35.837047,-101.362746,20495
1127,14420,40-44,639,684,1323,"Borger, TX",35.837047,-101.362746,20495
1128,14420,45-49,597,636,1233,"Borger, TX",35.837047,-101.362746,20495
1129,14420,50-54,536,579,1115,"Borger, TX",35.837047,-101.362746,20495
1130,14420,55-59,584,608,1192,"Borger, TX",35.837047,-101.362746,20495
1131,14420,60-64,686,720,1406,"Borger, TX",35.837047,-101.362746,20495
1132,14420,65+,1878,1770,3648,"Borger, TX",35.837047,-101.362746,20495
1133,14460,15-19,158360,158191,316551,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1134,14460,20-24,171195,165808,337003,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1135,14460,25-29,179225,181861,361086,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1136,14460,30-34,182057,183457,365514,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1137,14460,35-39,170311,169811,340122,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1138,14460,40-44,153769,151671,305440,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1139,14460,45-49,147392,143517,290909,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1140,14460,50-54,166307,160112,326419,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1141,14460,55-59,174405,167930,342335,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1142,14460,60-64,165910,157201,323111,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1143,14460,65+,453087,357605,810692,"Boston-Cambridge-Newton, MA-NH",42.517606,-71.021993,4899932
1144,14500,15-19,13130,13398,26528,"Boulder, CO",40.094962,-105.397704,329543
1145,14500,20-24,15503,17117,32620,"Boulder, CO",40.094962,-105.397704,329543
1146,14500,25-29,10649,12418,23067,"Boulder, CO",40.094962,-105.397704,329543
1147,14500,30-34,10425,11849,22274,"Boulder, CO",40.094962,-105.397704,329543
1148,14500,35-39,10025,11172,21197,"Boulder, CO",40.094962,-105.397704,329543
1149,14500,40-44,10488,10577,21065,"Boulder, CO",40.094962,-105.397704,329543
1150,14500,45-49,10205,10242,20447,"Boulder, CO",40.094962,-105.397704,329543
1151,14500,50-54,10520,10934,21454,"Boulder, CO",40.094962,-105.397704,329543
1152,14500,55-59,10220,10000,20220,"Boulder, CO",40.094962,-105.397704,329543
1153,14500,60-64,10372,10169,20541,"Boulder, CO",40.094962,-105.397704,329543
1154,14500,65+,28202,24286,52488,"Boulder, CO",40.094962,-105.397704,329543
1155,14540,15-19,7159,7064,14223,"Bowling Green, KY",37.046804,-86.397398,182594
1156,14540,20-24,8643,8832,17475,"Bowling Green, KY",37.046804,-86.397398,182594
1157,14540,25-29,6058,6510,12568,"Bowling Green, KY",37.046804,-86.397398,182594
1158,14540,30-34,5820,5834,11654,"Bowling Green, KY",37.046804,-86.397398,182594
1159,14540,35-39,5513,5531,11044,"Bowling Green, KY",37.046804,-86.397398,182594
1160,14540,40-44,5727,5607,11334,"Bowling Green, KY",37.046804,-86.397398,182594
1161,14540,45-49,5325,5476,10801,"Bowling Green, KY",37.046804,-86.397398,182594
1162,14540,50-54,5315,5327,10642,"Bowling Green, KY",37.046804,-86.397398,182594
1163,14540,55-59,5608,5555,11163,"Bowling Green, KY",37.046804,-86.397398,182594
1164,14540,60-64,5319,4998,10317,"Bowling Green, KY",37.046804,-86.397398,182594
1165,14540,65+,14655,12316,26971,"Bowling Green, KY",37.046804,-86.397398,182594
1166,14580,15-19,4030,4382,8412,"Bozeman, MT",45.518054,-111.163921,122713
1167,14580,20-24,6551,8059,14610,"Bozeman, MT",45.518054,-111.163921,122713
1168,14580,25-29,4828,6161,10989,"Bozeman, MT",45.518054,-111.163921,122713
1169,14580,30-34,4433,4969,9402,"Bozeman, MT",45.518054,-111.163921,122713
1170,14580,35-39,4349,4774,9123,"Bozeman, MT",45.518054,-111.163921,122713
1171,14580,40-44,3932,4484,8416,"Bozeman, MT",45.518054,-111.163921,122713
1172,14580,45-49,3242,3598,6840,"Bozeman, MT",45.518054,-111.163921,122713
1173,14580,50-54,2906,3244,6150,"Bozeman, MT",45.518054,-111.163921,122713
1174,14580,55-59,3035,3131,6166,"Bozeman, MT",45.518054,-111.163921,122713
1175,14580,60-64,3316,3344,6660,"Bozeman, MT",45.518054,-111.163921,122713
1176,14580,65+,8344,7974,16318,"Bozeman, MT",45.518054,-111.163921,122713
1177,14620,15-19,1269,1420,2689,"Bradford, PA",41.81459,-78.572463,39941
1178,14620,20-24,1135,1256,2391,"Bradford, PA",41.81459,-78.572463,39941
1179,14620,25-29,1014,1331,2345,"Bradford, PA",41.81459,-78.572463,39941
1180,14620,30-34,1034,1407,2441,"Bradford, PA",41.81459,-78.572463,39941
1181,14620,35-39,1041,1356,2397,"Bradford, PA",41.81459,-78.572463,39941
1182,14620,40-44,1061,1191,2252,"Bradford, PA",41.81459,-78.572463,39941
1183,14620,45-49,1154,1273,2427,"Bradford, PA",41.81459,-78.572463,39941
1184,14620,50-54,1271,1420,2691,"Bradford, PA",41.81459,-78.572463,39941
1185,14620,55-59,1363,1442,2805,"Bradford, PA",41.81459,-78.572463,39941
1186,14620,60-64,1571,1545,3116,"Bradford, PA",41.81459,-78.572463,39941
1187,14620,65+,4309,3730,8039,"Bradford, PA",41.81459,-78.572463,39941
1188,14660,15-19,2660,2936,5596,"Brainerd, MN",46.767291,-94.223862,97909
1189,14660,20-24,2133,2256,4389,"Brainerd, MN",46.767291,-94.223862,97909
1190,14660,25-29,2455,2458,4913,"Brainerd, MN",46.767291,-94.223862,97909
1191,14660,30-34,2492,2558,5050,"Brainerd, MN",46.767291,-94.223862,97909
1192,14660,35-39,2804,2891,5695,"Brainerd, MN",46.767291,-94.223862,97909
1193,14660,40-44,2655,2882,5537,"Brainerd, MN",46.767291,-94.223862,97909
1194,14660,45-49,2306,2464,4770,"Brainerd, MN",46.767291,-94.223862,97909
1195,14660,50-54,2790,2870,5660,"Brainerd, MN",46.767291,-94.223862,97909
1196,14660,55-59,3557,3654,7211,"Brainerd, MN",46.767291,-94.223862,97909
1197,14660,60-64,4299,4188,8487,"Brainerd, MN",46.767291,-94.223862,97909
1198,14660,65+,12116,11768,23884,"Brainerd, MN",46.767291,-94.223862,97909
1199,14700,15-19,1813,1869,3682,"Branson, MO",36.649827,-93.042819,56387
1200,14700,20-24,1830,1806,3636,"Branson, MO",36.649827,-93.042819,56387
1201,14700,25-29,1577,1583,3160,"Branson, MO",36.649827,-93.042819,56387
1202,14700,30-34,1494,1420,2914,"Branson, MO",36.649827,-93.042819,56387
1203,14700,35-39,1605,1431,3036,"Branson, MO",36.649827,-93.042819,56387
1204,14700,40-44,1678,1550,3228,"Branson, MO",36.649827,-93.042819,56387
1205,14700,45-49,1582,1527,3109,"Branson, MO",36.649827,-93.042819,56387
1206,14700,50-54,1697,1586,3283,"Branson, MO",36.649827,-93.042819,56387
1207,14700,55-59,1930,1826,3756,"Branson, MO",36.649827,-93.042819,56387
1208,14700,60-64,2126,1930,4056,"Branson, MO",36.649827,-93.042819,56387
1209,14700,65+,6880,5960,12840,"Branson, MO",36.649827,-93.042819,56387
1210,14720,15-19,558,711,1269,"Breckenridge, CO",39.621023,-106.137555,30941
1211,14720,20-24,604,752,1356,"Breckenridge, CO",39.621023,-106.137555,30941
1212,14720,25-29,1252,1631,2883,"Breckenridge, CO",39.621023,-106.137555,30941
1213,14720,30-34,1287,1738,3025,"Breckenridge, CO",39.621023,-106.137555,30941
1214,14720,35-39,1143,1462,2605,"Breckenridge, CO",39.621023,-106.137555,30941
1215,14720,40-44,1009,1229,2238,"Breckenridge, CO",39.621023,-106.137555,30941
1216,14720,45-49,946,1215,2161,"Breckenridge, CO",39.621023,-106.137555,30941
1217,14720,50-54,1005,1256,2261,"Breckenridge, CO",39.621023,-106.137555,30941
1218,14720,55-59,986,1165,2151,"Breckenridge, CO",39.621023,-106.137555,30941
1219,14720,60-64,1035,1175,2210,"Breckenridge, CO",39.621023,-106.137555,30941
1220,14720,65+,2213,2518,4731,"Breckenridge, CO",39.621023,-106.137555,30941
1221,14740,15-19,7066,7715,14781,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1222,14740,20-24,7293,11598,18891,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1223,14740,25-29,8757,11064,19821,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1224,14740,30-34,9360,10488,19848,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1225,14740,35-39,8997,10146,19143,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1226,14740,40-44,8184,8593,16777,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1227,14740,45-49,7025,7350,14375,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1228,14740,50-54,8064,8096,16160,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1229,14740,55-59,9006,8866,17872,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1230,14740,60-64,9649,9162,18811,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1231,14740,65+,28144,24379,52523,"Bremerton-Silverdale-Port Orchard, WA",47.639595,-122.649634,274314
1232,14780,15-19,1473,1633,3106,"Brenham, TX",30.215075,-96.410272,35891
1233,14780,20-24,1034,1201,2235,"Brenham, TX",30.215075,-96.410272,35891
1234,14780,25-29,897,803,1700,"Brenham, TX",30.215075,-96.410272,35891
1235,14780,30-34,960,873,1833,"Brenham, TX",30.215075,-96.410272,35891
1236,14780,35-39,1015,962,1977,"Brenham, TX",30.215075,-96.410272,35891
1237,14780,40-44,958,971,1929,"Brenham, TX",30.215075,-96.410272,35891
1238,14780,45-49,936,908,1844,"Brenham, TX",30.215075,-96.410272,35891
1239,14780,50-54,965,972,1937,"Brenham, TX",30.215075,-96.410272,35891
1240,14780,55-59,1194,1141,2335,"Brenham, TX",30.215075,-96.410272,35891
1241,14780,60-64,1328,1224,2552,"Brenham, TX",30.215075,-96.410272,35891
1242,14780,65+,4477,3693,8170,"Brenham, TX",30.215075,-96.410272,35891
1243,14820,15-19,810,877,1687,"Brevard, NC",35.210103,-82.816666,33165
1244,14820,20-24,739,932,1671,"Brevard, NC",35.210103,-82.816666,33165
1245,14820,25-29,731,800,1531,"Brevard, NC",35.210103,-82.816666,33165
1246,14820,30-34,827,760,1587,"Brevard, NC",35.210103,-82.816666,33165
1247,14820,35-39,857,786,1643,"Brevard, NC",35.210103,-82.816666,33165
1248,14820,40-44,831,811,1642,"Brevard, NC",35.210103,-82.816666,33165
1249,14820,45-49,888,905,1793,"Brevard, NC",35.210103,-82.816666,33165
1250,14820,50-54,960,900,1860,"Brevard, NC",35.210103,-82.816666,33165
1251,14820,55-59,1294,1053,2347,"Brevard, NC",35.210103,-82.816666,33165
1252,14820,60-64,1524,1296,2820,"Brevard, NC",35.210103,-82.816666,33165
1253,14820,65+,5516,4860,10376,"Brevard, NC",35.210103,-82.816666,33165
1254,14860,15-19,32918,33679,66597,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1255,14860,20-24,29582,30449,60031,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1256,14860,25-29,26930,28038,54968,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1257,14860,30-34,28536,27966,56502,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1258,14860,35-39,30553,30844,61397,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1259,14860,40-44,31462,30674,62136,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1260,14860,45-49,31376,30220,61596,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1261,14860,50-54,35484,34340,69824,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1262,14860,55-59,37015,35305,72320,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1263,14860,60-64,33745,31980,65725,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1264,14860,65+,88068,70535,158603,"Bridgeport-Stamford-Norwalk, CT",41.227413,-73.367061,959768
1265,15020,15-19,1088,1143,2231,"Brookhaven, MS",31.535216,-90.453566,34943
1266,15020,20-24,1035,947,1982,"Brookhaven, MS",31.535216,-90.453566,34943
1267,15020,25-29,1056,1078,2134,"Brookhaven, MS",31.535216,-90.453566,34943
1268,15020,30-34,1101,975,2076,"Brookhaven, MS",31.535216,-90.453566,34943
1269,15020,35-39,1123,1033,2156,"Brookhaven, MS",31.535216,-90.453566,34943
1270,15020,40-44,1212,1163,2375,"Brookhaven, MS",31.535216,-90.453566,34943
1271,15020,45-49,1170,1090,2260,"Brookhaven, MS",31.535216,-90.453566,34943
1272,15020,50-54,1163,1140,2303,"Brookhaven, MS",31.535216,-90.453566,34943
1273,15020,55-59,1161,1107,2268,"Brookhaven, MS",31.535216,-90.453566,34943
1274,15020,60-64,1254,1114,2368,"Brookhaven, MS",31.535216,-90.453566,34943
1275,15020,65+,3558,2675,6233,"Brookhaven, MS",31.535216,-90.453566,34943
1276,15060,15-19,420,456,876,"Brookings, OR",42.466439,-124.210929,23683
1277,15060,20-24,356,422,778,"Brookings, OR",42.466439,-124.210929,23683
1278,15060,25-29,456,515,971,"Brookings, OR",42.466439,-124.210929,23683
1279,15060,30-34,515,583,1098,"Brookings, OR",42.466439,-124.210929,23683
1280,15060,35-39,560,525,1085,"Brookings, OR",42.466439,-124.210929,23683
1281,15060,40-44,556,527,1083,"Brookings, OR",42.466439,-124.210929,23683
1282,15060,45-49,541,541,1082,"Brookings, OR",42.466439,-124.210929,23683
1283,15060,50-54,678,632,1310,"Brookings, OR",42.466439,-124.210929,23683
1284,15060,55-59,967,827,1794,"Brookings, OR",42.466439,-124.210929,23683
1285,15060,60-64,1261,1110,2371,"Brookings, OR",42.466439,-124.210929,23683
1286,15060,65+,4317,4100,8417,"Brookings, OR",42.466439,-124.210929,23683
1287,15100,15-19,1993,2023,4016,"Brookings, SD",44.376675,-96.797797,34639
1288,15100,20-24,2891,3152,6043,"Brookings, SD",44.376675,-96.797797,34639
1289,15100,25-29,970,1224,2194,"Brookings, SD",44.376675,-96.797797,34639
1290,15100,30-34,900,1125,2025,"Brookings, SD",44.376675,-96.797797,34639
1291,15100,35-39,934,1050,1984,"Brookings, SD",44.376675,-96.797797,34639
1292,15100,40-44,829,937,1766,"Brookings, SD",44.376675,-96.797797,34639
1293,15100,45-49,656,742,1398,"Brookings, SD",44.376675,-96.797797,34639
1294,15100,50-54,694,721,1415,"Brookings, SD",44.376675,-96.797797,34639
1295,15100,55-59,749,823,1572,"Brookings, SD",44.376675,-96.797797,34639
1296,15100,60-64,789,825,1614,"Brookings, SD",44.376675,-96.797797,34639
1297,15100,65+,2382,2132,4514,"Brookings, SD",44.376675,-96.797797,34639
1298,15140,15-19,541,547,1088,"Brownsville, TN",35.586678,-89.282691,17694
1299,15140,20-24,495,502,997,"Brownsville, TN",35.586678,-89.282691,17694
1300,15140,25-29,513,518,1031,"Brownsville, TN",35.586678,-89.282691,17694
1301,15140,30-34,561,432,993,"Brownsville, TN",35.586678,-89.282691,17694
1302,15140,35-39,525,470,995,"Brownsville, TN",35.586678,-89.282691,17694
1303,15140,40-44,614,474,1088,"Brownsville, TN",35.586678,-89.282691,17694
1304,15140,45-49,511,458,969,"Brownsville, TN",35.586678,-89.282691,17694
1305,15140,50-54,608,523,1131,"Brownsville, TN",35.586678,-89.282691,17694
1306,15140,55-59,681,612,1293,"Brownsville, TN",35.586678,-89.282691,17694
1307,15140,60-64,718,620,1338,"Brownsville, TN",35.586678,-89.282691,17694
1308,15140,65+,2017,1544,3561,"Brownsville, TN",35.586678,-89.282691,17694
1309,15180,15-19,17740,18541,36281,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1310,15180,20-24,15557,16445,32002,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1311,15180,25-29,13796,14657,28453,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1312,15180,30-34,12568,12721,25289,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1313,15180,35-39,12198,12199,24397,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1314,15180,40-44,12752,12527,25279,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1315,15180,45-49,13246,12395,25641,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1316,15180,50-54,12486,10976,23462,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1317,15180,55-59,11346,9915,21261,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1318,15180,60-64,10739,9367,20106,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1319,15180,65+,32850,26386,59236,"Brownsville-Harlingen, TX",26.102923,-97.478958,423029
1320,15220,15-19,1315,1343,2658,"Brownwood, TX",31.764137,-98.998456,38192
